url_length,dot_count,has_at,is_https,subdomain_count,is_ip_address,suspicious_tld,form_action_mismatch,has_password_field,external_script_count,label
23,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
22,3,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
34,4,0,1,3,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
33,3,0,0,2,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
61,3,0,0,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
30,3,0,1,2,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
91,1,0,1,0,0,1,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
45,2,0,0,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
33,1,0,0,0,0,0,0,0,0,1
49,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
83,3,0,1,2,0,1,0,0,0,1
35,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
43,2,0,1,1,0,0,0,0,0,1
42,3,0,1,2,0,0,0,0,0,1
56,3,0,1,2,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
18,1,0,1,0,0,0,0,0,0,1
81,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
68,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
21,1,0,1,0,0,0,0,0,0,1
44,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
93,1,0,1,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
93,1,0,1,0,0,0,0,0,0,1
109,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
25,3,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
47,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,1,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
162,2,0,1,1,0,0,0,0,0,1
109,3,0,1,2,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
62,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
190,3,0,0,0,1,0,0,0,0,1
30,3,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
83,1,0,0,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
174,2,0,1,1,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
88,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
61,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
26,1,0,1,0,0,0,0,0,0,1
53,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
47,2,0,1,1,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
21,3,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
55,2,0,0,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
47,1,0,1,0,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
36,2,0,0,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
182,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
17,2,0,1,0,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
31,3,0,1,1,0,0,0,0,0,0
311,2,0,1,1,0,0,0,0,0,1
93,1,0,1,0,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
61,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
59,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
42,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
56,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,1,0,0,0,1
134,3,0,1,2,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
22,1,0,1,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
103,3,0,1,2,0,0,0,0,0,1
212,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
21,1,0,1,0,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
62,2,0,1,1,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
59,2,0,1,1,0,0,0,0,0,1
246,4,1,1,2,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
45,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
21,3,0,1,2,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
40,2,0,1,1,0,0,0,0,0,1
22,1,0,0,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
75,3,0,1,2,0,0,0,0,0,1
43,2,0,1,1,0,0,0,0,0,1
24,2,0,0,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
178,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
190,2,0,1,1,0,0,0,0,0,1
46,3,0,1,2,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
80,2,1,1,1,0,0,0,0,0,1
16,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
22,1,0,1,0,0,0,0,0,0,1
28,1,0,1,0,0,0,0,0,0,1
190,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
85,3,0,1,2,0,0,0,0,0,1
944,3,0,1,2,0,0,0,0,0,1
48,1,0,0,0,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
88,3,0,1,2,0,1,0,0,0,1
50,2,0,1,1,0,0,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
61,2,0,1,1,0,0,0,0,0,1
25,3,0,1,1,0,0,0,0,0,0
22,3,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
68,4,0,1,3,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,1,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
33,2,0,1,1,0,0,0,0,0,0
24,2,0,0,1,0,1,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
77,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
98,2,0,0,1,0,0,0,0,0,1
254,3,0,0,0,1,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
42,1,0,1,0,0,1,0,0,0,1
23,2,0,1,1,0,1,0,0,0,1
163,3,0,0,0,1,0,0,0,0,1
69,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
56,1,0,0,0,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
111,1,0,1,0,0,0,0,0,0,1
171,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
25,1,0,1,0,0,0,0,0,0,1
39,1,0,1,0,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
26,2,0,0,1,0,1,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
53,4,0,0,2,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
21,3,0,1,1,0,0,0,0,0,0
63,2,0,1,1,0,0,0,0,0,1
65,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
55,1,0,1,0,0,0,0,0,0,1
99,3,0,1,2,0,1,0,0,0,1
46,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
40,2,0,1,1,0,0,0,0,0,1
33,3,0,0,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,1,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
35,1,0,1,0,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
31,3,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
23,3,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,1,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,1,0,0,0,0
43,3,0,1,2,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
37,3,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
29,3,0,1,1,0,0,0,0,0,0
54,2,0,0,0,0,0,0,0,0,1
30,1,0,1,0,0,0,0,0,0,1
28,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
50,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
55,2,0,0,0,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,1,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
46,2,0,1,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
288,2,1,1,0,0,0,0,0,0,1
30,2,0,1,1,0,1,0,0,0,0
25,1,0,1,0,0,0,0,0,0,1
20,1,0,1,0,0,0,0,0,0,1
33,3,0,0,2,0,0,0,0,0,1
25,3,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
88,3,0,1,2,0,1,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
25,1,0,1,0,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
20,1,0,1,0,0,0,0,0,0,1
49,3,0,1,2,0,0,0,0,0,1
27,1,0,1,0,0,0,0,0,0,1
43,2,0,1,1,0,0,0,0,0,1
31,2,0,0,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,1,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
88,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,0
33,3,0,0,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
37,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
35,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
93,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
83,3,0,1,2,0,1,0,0,0,1
21,1,0,1,0,0,0,0,0,0,1
42,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
66,2,0,1,1,0,0,0,0,0,1
25,1,0,1,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
117,2,0,1,0,0,0,0,0,0,1
25,3,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,1,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
22,3,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
45,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
104,2,0,1,1,0,0,0,0,0,1
20,1,0,1,0,0,0,0,0,0,1
34,4,0,1,3,0,0,0,0,0,0
92,1,0,0,0,0,0,0,0,0,1
25,1,0,1,0,0,1,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,1,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
30,1,0,1,0,0,0,0,0,0,1
37,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
62,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
21,2,0,0,1,0,0,0,0,0,1
96,3,0,1,2,0,1,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,1
61,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
29,3,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,1
36,1,0,1,0,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,1,0,0,0,0
103,2,0,0,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
85,3,0,1,2,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
119,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
105,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,1
61,3,0,0,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
116,3,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
47,2,0,1,1,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,1
18,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,1,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,1,0,0,0,1
64,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
75,2,0,0,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
44,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,1,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,1,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
44,2,0,1,1,0,0,0,0,0,1
43,3,0,1,2,0,0,0,0,0,1
106,3,0,1,2,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
95,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
110,3,0,1,2,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,1,0,0,0,1
33,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
101,1,0,1,0,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
26,3,0,1,1,0,0,0,0,0,0
22,1,0,1,0,0,0,0,0,0,1
67,1,0,1,0,0,0,0,0,0,1
26,2,0,0,1,0,1,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
31,3,0,0,2,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
25,3,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
105,1,0,1,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
61,2,0,1,1,0,0,0,0,0,1
190,2,0,1,1,0,0,0,0,0,1
45,3,0,1,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
173,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,1,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
28,1,0,1,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
48,2,0,1,1,0,0,0,0,0,1
205,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,1,0,0,0,0
27,2,0,1,1,0,1,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
73,4,0,1,3,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
38,3,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
18,1,0,1,0,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
42,3,0,1,2,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
45,2,0,1,1,0,1,0,0,0,1
23,3,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
34,2,0,1,1,0,1,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
